uniqueid,TrumpApproveFlag,LikelyConsiderFlag,LeanConsiderFlag,LeanNotConsiderFlag,LikelyNotConsiderFlag,TurnoutTargetsFlag,onlineact,offlineact,cc,PotentialActivist,Turnout_Score
B73A2119-E8F5-4CDA-8,1,0,0,0,0,1,0,NA,NA,0,0.8879356335382909
8C36BE53-9CFF-4514-9,1,0,0,0,0,1,0,NA,NA,0,0.8629485672572628
CD24AFD9-4ECD-47D6-A,1,0,0,0,0,1,1,NA,NA,0,0.8238343966659158
67A01D35-129C-4A64-A,1,0,0,0,0,1,0,NA,NA,0,0.7494461053283885
2C7DDDEA-C3E2-42C5-A,1,0,0,0,0,1,0,NA,NA,0,0.3849637774983421
EA13E7CE-9492-48B8-8,1,0,0,0,0,1,0,NA,NA,0,0.4291376571636647
98B7239F-4F47-4231-8,1,0,0,0,0,1,1,NA,NA,0,0.7559792255051434
01826856-5903-40A5-B,1,0,0,0,0,1,0,NA,NA,0,0.11337165674194694
A5BEFB84-0DA4-4E0F-A,1,0,0,0,0,1,1,NA,NA,0,0.9333152994513512
347069F9-3897-4C8C-B,1,0,0,0,0,1,0,1,NA,0,0.842957052635029
8F3BE0D5-DA10-4A59-B,1,0,0,0,0,1,0,NA,NA,0,0.9763753877487034
B9766EC7-84B6-44B6-8,0,0,0,0,0,1,0,NA,NA,0,0.8291065888479352
6E0ECD16-C60E-4307-9,1,0,0,0,0,1,0,NA,NA,0,1.0870633696904406
10602B6C-8792-411E-A,1,0,0,0,0,1,0,NA,NA,0,0.22321739792823792
67E69077-28F5-4388-9,1,0,0,0,0,1,0,NA,NA,0,1.0303639608900994
1C8CC262-E266-4819-A,1,0,0,0,0,1,0,NA,NA,0,0.20502169919200242
7BD718CC-FE6D-4588-A,1,0,0,0,0,1,0,NA,NA,0,0.8633995321579278
4C500AD2-9A2F-46AA-9,1,0,0,0,0,1,0,NA,NA,0,0.9079949783626944
DFE7BFE4-11AE-45B0-B,1,0,0,0,0,1,0,NA,NA,0,0.19116626447066665
34D36527-A1B8-4CAD-9,1,0,0,0,0,1,1,NA,NA,0,0.7139631507452577
26521F16-796D-40E3-9,1,0,0,0,0,1,1,1,1,0,0.8955280096270144
B19DB892-D577-4FBA-B,1,0,0,0,0,1,0,NA,NA,0,0.9110981535632163
AE7A4411-0824-4F34-8,1,0,0,0,0,1,0,NA,NA,0,0.46633490617386997
1D925889-4A1A-42AA-9,1,0,0,0,0,1,0,NA,NA,0,0.1579474846366793
06F0CEBE-2223-4755-8,1,0,0,0,0,1,1,1,NA,0,0.8539150427095592
9695143D-8001-4C14-B,1,0,0,0,0,1,0,NA,NA,0,0.9668985460884869
1B8712C1-4C55-43B9-8,1,0,0,0,0,1,0,1,NA,0,0.7081387907965109
5DD9F04F-7F50-4A5B-A,1,0,0,0,0,1,0,NA,NA,0,0.7809670744463801
C471C05C-D76D-42E5-B,1,0,0,0,0,1,1,NA,NA,0,0.3891337387030944
28E4BD80-5214-4680-A,0,0,0,0,0,1,1,NA,NA,0,0.7742954972200096
65268197-F217-4B08-A,1,0,0,0,0,1,0,NA,NA,0,0.8118056285893545
D78CF769-56D7-4EC2-9,1,0,0,0,0,1,0,NA,NA,0,0.7384971412830055
71903A7E-6C93-4354-9,1,0,0,0,0,1,0,NA,NA,0,1.0775046207709238
37C1254B-F6DF-400F-A,1,0,0,0,0,1,0,NA,NA,0,0.9573414940387011
BC6DD95A-57F1-4874-A,1,0,0,0,0,1,0,NA,NA,0,1.0236908979713917
10FC36E2-103C-44FB-9,1,0,0,0,0,1,0,NA,1,0,0.8017258252948523
5514C525-4D82-4F1F-B,1,0,0,0,0,1,0,NA,NA,0,0.9945755236549303
40EBE1DC-ED0F-4FDE-9,1,0,0,0,0,1,1,1,NA,0,0.08007719530723989
8ACBD893-D73B-4A34-B,1,0,0,0,0,1,0,NA,NA,0,0.4000758791808039
0EA89B98-88CB-450D-8,1,0,0,0,0,1,1,NA,1,0,0.172297342447564
3C727B8C-34F2-4DFB-8,0,0,0,0,0,1,0,NA,NA,0,0.7813690267503262
8894C995-2BEA-4C2E-9,1,0,0,0,0,1,0,NA,NA,0,0.1147841087076813
12BBEDB4-B822-4FED-B,1,0,0,0,0,1,0,NA,NA,0,0.07331040361896157
345B1C09-946C-4EEE-8,1,0,0,0,0,1,1,NA,NA,0,0.7587931777816266
A967B13B-A879-4C34-B,1,0,0,0,0,1,0,NA,NA,0,0.10691375355236232
B912D30D-24FA-4239-9,1,0,0,0,0,1,1,1,NA,0,0.825893500354141
7622EEC3-8CD3-4231-B,1,0,0,0,0,1,1,NA,NA,0,0.056820984464138746
53985B04-44AA-4CE1-9,1,0,0,0,0,1,0,NA,NA,0,0.8276195672806352
70FB41B6-54D4-4B59-A,1,0,0,0,0,1,0,NA,NA,0,1.0781417459947988
631EB137-26B3-4A29-9,0,0,0,0,0,1,0,NA,NA,0,0.9546910303179175
98A12557-F4B7-4273-8,1,0,0,0,0,1,0,NA,NA,0,0.07842981908470392
E5B58125-915B-482E-8,1,0,0,0,0,1,0,NA,NA,0,0.6104923457605764
BAF0D632-4B77-4162-B,1,0,0,0,0,1,1,1,NA,0,0.9067165951710194
5550694B-6307-4D03-B,1,0,0,0,0,1,1,NA,1,0,0.08855382003821433
E4116F1E-88FA-4C8D-9,1,0,0,0,0,1,0,NA,NA,0,0.8464053984498605
A7205C55-B5B0-4889-8,1,0,0,0,0,1,1,1,1,0,0.055806493386626244
CC2341F3-99D8-4812-8,1,0,0,0,0,1,0,NA,NA,0,0.9714058635290712
32E85708-96EA-4FFF-9,1,0,0,0,0,1,0,NA,NA,0,0.8132381789619103
A582D458-D9FD-44F9-A,1,0,0,0,0,1,0,NA,NA,0,0.6913309420924634
212118A1-DBF5-42A6-B,1,0,0,0,0,1,0,NA,NA,0,1.1137145042885095
CB402AA0-F3C2-4332-B,1,0,0,0,0,1,0,NA,NA,0,0.18273348198272288
BAA97C63-76CB-40B2-B,1,0,0,0,0,1,0,NA,NA,0,0.7275266692740843
F432015F-C1E6-426F-8,1,0,0,0,0,1,1,1,NA,0,0.4475993077503517
32C2F5FE-F6E3-49D9-9,1,0,0,0,0,1,0,NA,NA,0,0.7813471349654719
10BC3A2F-179B-4A63-A,1,0,0,0,0,1,1,1,NA,0,0.9153623946476728
E7F6E59E-08E6-4A5D-9,1,0,0,0,0,1,0,NA,NA,0,0.86604661017190665
14D2822C-CBB0-4276-8,1,0,0,0,0,1,0,NA,NA,0,0.6672263896325603
E51F2286-C0D7-4E92-B,1,0,0,0,0,1,0,NA,NA,0,0.991683495696634
6173DDE9-E175-45AF-8,1,0,0,0,0,1,1,NA,NA,0,0.9167211394524202
C1C180E8-2091-4BD1-9,1,0,0,0,0,1,1,1,1,0,0.8003385015763342
603D5A5B-30B6-475E-8,0,0,0,0,0,1,0,NA,NA,0,0.5576087994268164
AC59A4F9-B7F4-47E3-9,1,0,0,0,0,1,0,NA,NA,0,0.7558251199079677
57AC0F88-D06E-4739-B,1,0,0,0,0,1,0,NA,NA,0,0.7438048805342987
9C57D9FA-7042-4323-8,1,0,0,0,0,1,0,NA,NA,0,0.4283293577609584
9DF52A98-061B-49A8-9,1,0,0,0,0,1,0,NA,NA,0,0.11167206149548292
2CB94C8C-BC2F-4B71-A,1,0,0,0,0,1,1,NA,NA,0,0.9388359971344471
3892AE92-80D9-483A-B,0,0,0,0,0,1,0,NA,NA,0,0.9619964335579425
4ABC66F3-FA6E-4FDE-A,1,0,0,0,0,1,1,NA,NA,0,0.9845846348907799
6F9D773C-AA35-48B7-9,1,0,0,0,0,1,1,NA,1,0,0.39723750727716833
81464BA3-06FB-476C-8,1,0,0,0,0,1,1,NA,NA,0,0.8711272280197591
0F7CA0C2-0632-4940-A,1,0,0,0,0,1,0,NA,NA,0,1.0821092049591243
81F64F7D-EF48-4C3A-9,1,0,0,0,0,1,0,NA,NA,0,0.18610245292074978
0ABEBADF-C0BF-4F8E-9,1,0,0,0,0,1,0,NA,NA,0,0.7653127277735621
3E541094-9A1B-479E-8,1,0,0,0,0,1,0,NA,NA,0,0.01864692708477378
212BA316-32E4-4950-B,1,0,0,0,0,1,1,NA,NA,0,0.9460869927424937
0372ED6F-4024-462B-8,1,0,0,0,0,1,0,NA,NA,0,0.993104511173442
B41AB920-E4FE-440B-B,1,0,0,0,0,1,1,NA,NA,0,0.09840241563506424
7C729BE5-C610-40D2-B,1,0,0,0,0,1,0,NA,NA,0,0.9003548920154572
820598C5-8066-43B9-B,1,0,0,0,0,1,1,NA,NA,0,0.7749110455624759
8455A533-220B-4B0D-B,1,0,0,0,0,1,1,NA,NA,0,0.7932931121904403
A98B2EC6-D7F2-4634-B,1,0,0,0,0,1,0,NA,NA,0,0.38768742873799056
921B3180-F5C4-4065-A,1,0,0,0,0,1,1,NA,NA,0,0.10597153077833354
C028AE29-BADB-4DDF-A,1,0,0,0,0,1,1,1,NA,0,1.0286272909725085
586635CC-87C9-40A5-8,1,0,0,0,0,1,0,NA,1,0,0.9167692395858467
296689BF-B2DB-4341-A,1,0,0,0,0,1,0,NA,NA,0,0.7086239189375192
E68C12B3-8C46-4DB3-8,1,0,0,0,0,1,0,NA,NA,0,0.9978807267034426
7642CF79-5D61-4837-8,1,0,0,0,0,1,0,NA,NA,0,0.4695599282858893
F1041784-20A0-4CFA-9,1,0,0,0,0,1,0,NA,NA,0,0.9622919408138841
F0D9E935-09C6-45E9-8,1,0,0,0,0,1,0,NA,NA,0,0.6396714550210163
19C7F968-3BB3-4284-A,1,0,0,0,0,1,1,NA,NA,0,0.5484816298121586
52C50FE1-7B00-4BCB-8,1,0,0,0,0,1,0,NA,NA,0,0.4689215150428936
4159BB78-02E7-44F2-9,1,0,0,0,0,1,0,NA,NA,0,1.0595126836560667
C6A27064-EB9E-4580-B,1,0,0,0,0,1,0,NA,NA,0,0.7539161879103631
5137A8AA-0EB6-4A43-8,1,0,0,0,0,1,0,NA,NA,0,0.8311729510314763
B9AE5F53-40E4-4093-A,1,0,0,0,0,1,0,NA,NA,0,0.03196208202280104
2F682D90-B40E-475C-B,1,0,0,0,0,1,0,NA,NA,0,0.7509111987892538
72B2A959-D2EB-4530-A,1,0,0,0,0,1,0,NA,NA,0,0.5280238705454394
A53A421F-C839-45D4-8,1,0,0,0,0,1,0,NA,NA,0,0.7717801481485367
EB6E3481-2933-4268-A,1,0,0,0,0,1,0,NA,NA,0,0.0707490413915366
6506FE26-0A3F-46CA-8,1,0,0,0,0,1,1,NA,NA,0,1.01204233977478
EE616E08-16B9-4ECE-8,1,0,0,0,0,1,1,NA,NA,0,0.7540594493038952
F3F6680D-4FDD-495B-B,1,0,0,0,0,1,1,NA,NA,0,0.9438591918442398
0648E2C4-35B0-4BE8-8,1,0,0,0,0,1,1,1,1,0,0.23977537988685071
110D89FD-CE49-41A4-A,1,0,0,0,0,1,0,NA,NA,0,0.16649059858173132
8D05AC13-4371-4D40-9,1,0,0,0,0,1,0,1,NA,0,0.0994395453017205
B783126A-6202-4733-8,1,0,0,0,0,1,0,NA,NA,0,0.1918502349872142
D72EE6E3-0FAF-42F6-9,1,0,0,0,0,1,0,NA,NA,0,0.7613236617762595
C7FD1C64-4C89-4283-9,1,0,0,0,0,1,1,1,NA,0,0.9233611661475152
8D71ACEE-F174-48E4-9,1,0,0,0,0,1,0,NA,NA,0,0.8644290188094601
F9A623B8-8821-4DF9-A,1,0,0,0,0,1,0,NA,NA,0,1.0639495246578008
8FE3E817-3D26-45D1-B,1,0,0,0,0,1,0,NA,1,0,0.45935368922073394
C6A3D3A5-ABBC-4959-B,1,0,0,0,0,1,1,NA,NA,0,1.0013835247373208
5F36BAAE-6FE1-48DB-9,1,0,0,0,0,1,0,NA,NA,0,0.7514974044170231
9BECAE65-46AB-43CF-B,1,0,0,0,0,1,1,NA,NA,0,0.9096313766203821
1F1565F3-71CA-4544-B,1,0,0,0,0,1,0,NA,NA,0,0.01859569363296032
1A7861AF-BB4C-47BC-A,1,0,0,0,0,1,0,NA,NA,0,0.7857923561241478
9C031700-F6F3-46EB-B,1,0,0,0,0,1,0,1,NA,0,1.1188595766434446
D24D52EC-3DBC-4F2B-9,1,0,0,0,0,1,1,NA,NA,0,1.1226243783021346
40815E91-2E44-4E61-8,1,0,0,0,0,1,0,NA,NA,0,0.4236609967192635
EDFE92F4-68E5-48B9-9,1,0,0,0,0,1,1,NA,NA,0,0.5001672918442637
4E00CA4F-07B9-4205-8,1,0,0,0,0,1,0,NA,NA,0,0.8802430122159421
85D48F48-6736-44FF-B,1,0,0,0,0,1,0,1,NA,0,0.7760957608697936
21D16D4B-57EC-489F-A,1,0,0,0,0,1,0,NA,NA,0,0.0599216700065881
A444782F-64AD-410D-9,1,0,0,0,0,1,0,1,NA,0,0.41553680528886616
B1DA29AE-CD87-4879-A,0,0,0,0,0,1,1,NA,NA,0,0.22680082032456994
58A648D9-DD0E-4FD5-A,1,0,0,0,0,1,0,NA,NA,0,0.23073143395595253
62653EBF-157C-465A-A,1,0,0,0,0,1,0,NA,NA,0,0.6572679957607761
8BFE2EE5-96DD-4D96-9,1,0,0,0,0,1,0,NA,NA,0,0.8855441861087456
9587A0E3-6774-4C0F-8,1,0,0,0,0,1,0,NA,NA,0,0.16819814825430512
27BC82E7-2C15-4AC9-8,1,0,0,0,0,1,0,NA,NA,0,0.16053436161018908
76227B8A-1CE1-4452-8,1,0,0,0,0,1,1,NA,NA,0,0.5640696088084951
31192E5B-FF71-43B6-8,1,0,0,0,0,1,0,NA,NA,0,0.808463892666623
1A056FD1-A488-4FB1-A,1,0,0,0,0,1,0,NA,NA,0,0.45626351796090603
ECC36E20-7EEC-4D8B-B,1,0,0,0,0,1,0,NA,NA,0,0.5502151243854314
D3A07E32-8BDD-4F26-B,1,0,0,0,0,1,0,NA,NA,0,0.6014033585088328
5A718D34-F7EB-401B-8,1,0,0,0,0,1,1,NA,1,0,0.9979855280835181
8B3410DE-FB93-4239-A,1,0,0,0,0,1,1,1,1,0,0.8353810692206025
14C40BCD-E4F0-4749-A,1,0,0,0,0,1,0,NA,NA,0,0.5179995428770781
DEBD6E11-6128-42B7-8,1,0,0,0,0,1,0,NA,NA,0,0.43068389408290386
68BABCC3-53FA-4CE9-9,1,0,0,0,0,1,1,1,NA,0,0.825312860077247
A028536E-FE41-4F4A-9,1,0,0,0,0,1,0,NA,NA,0,0.9128989337477833
22EE37D3-9562-4372-8,1,0,0,0,0,1,1,NA,NA,0,1.0693612155737355
3378DA07-AE5F-4A33-8,1,0,0,0,0,1,1,NA,NA,0,0.5724955641198903
43D7DB2E-3D00-448F-B,1,0,0,0,0,1,0,NA,NA,0,0.42309915041550994
9809FE31-792D-479E-B,1,0,0,0,0,1,0,NA,NA,0,0.8438594425097108
089C182E-7546-4956-A,1,0,0,0,0,1,0,NA,NA,0,0.5152529807528481
63E86AB6-82AA-4F2A-A,1,0,0,0,0,1,1,NA,1,0,0.9868271788582206
9FF9F304-CB2B-4216-A,1,0,0,0,0,1,0,NA,NA,0,0.1265808076132089
EEEC2EAA-5AD0-4B39-8,1,0,0,0,0,1,0,NA,NA,0,0.13178757904097438
70CB1A0C-1A32-429F-8,1,0,0,0,0,1,0,NA,NA,0,0.7733371221693233
AFD4836C-9AAB-4390-8,1,0,0,0,0,1,0,NA,NA,0,0.20543508371338248
4D0A7688-EC18-4F1E-A,1,0,0,0,0,1,0,NA,NA,0,0.5457190222805366
EF23C8B8-3A62-4CD6-B,0,0,0,0,0,1,0,NA,NA,0,0.5049126570811495
5F7ACA4C-50F5-44A7-9,1,0,0,0,0,1,0,NA,NA,0,0.8162481406470761
3015C0DC-BA44-4E93-8,1,0,0,0,0,1,1,NA,NA,0,0.22207775968126953
B114DAB1-175C-49AD-9,1,0,0,0,0,1,0,NA,NA,0,0.040021475637331605
5134B9A1-E721-4AEC-8,1,0,0,0,0,1,1,NA,NA,0,0.2431200658902526
6FDE246B-172E-4EC3-9,1,0,0,0,0,1,0,NA,NA,0,0.884647493250668
42114F81-CB3A-4767-9,1,0,0,0,0,1,0,NA,NA,0,0.6448376302141696
4D8463C8-910B-43C2-B,1,0,0,0,0,1,0,NA,NA,0,0.03243179223500192
0792CCD0-C36E-475F-8,1,0,0,0,0,1,0,NA,NA,0,0.9867799871135503
1982CCA5-A437-4B92-8,1,0,0,0,0,1,1,NA,NA,0,0.4581885054940358
EFD7F17F-7EE9-4F05-B,1,0,0,0,0,1,0,NA,NA,0,0.016332549741491675
7AF0ECFA-A047-4999-A,1,0,0,0,0,1,0,NA,NA,0,0.8803337316494435
38D9233D-9437-450B-A,1,0,0,0,0,1,0,NA,NA,0,0.9703797667752951
93D5A000-BC59-48B9-8,1,0,0,0,0,1,0,NA,NA,0,0.5282676211791113
3E0FEF48-E6E7-40D0-8,1,0,0,0,0,1,0,NA,NA,0,0.038945724023506045
0560A0B3-4426-4FB3-A,1,0,0,0,0,1,0,NA,NA,0,0.8844878259114921
8792864E-424E-4461-B,1,0,0,0,0,1,1,1,NA,0,0.5329362864140421
C363D940-2970-4F93-B,1,0,0,0,0,1,0,1,NA,0,0.42100969422608614
A2D3C9FD-CC7B-4CD0-B,1,0,0,0,0,1,1,1,NA,0,0.9238374324049801
844DB0BE-0884-487D-B,1,0,0,0,0,1,0,NA,NA,0,0.8993747786153108
8347ADB1-D05C-49D6-B,1,0,0,0,0,1,1,1,1,0,0.14732738607563078
AB011EBC-74DB-4D3B-B,1,0,0,0,0,1,0,NA,NA,0,0.7823412111029029
1CE9E690-A944-4BAC-9,1,0,0,0,0,1,0,NA,NA,0,0.12815307802520692
0989AD3F-1EE2-4AB3-A,1,0,0,0,0,1,1,1,NA,0,0.8856792994774878
87C6D7DE-6FB2-4B30-8,1,0,0,0,0,1,0,NA,NA,0,0.5578619989100844
FAA77C06-28B7-4AD6-8,1,0,0,0,0,1,1,1,NA,0,0.24481350439600646
3B66D66C-F70E-4F29-B,1,0,0,0,0,1,0,NA,NA,0,1.0079253542935476
21070F97-9696-4430-B,0,0,0,0,0,1,0,NA,NA,0,0.0907382033765316
7C84F3F2-A3DF-4BAD-B,1,0,0,0,0,1,1,NA,NA,0,0.0027564410120248795
5B04CC45-C5E9-48E5-9,1,0,0,0,0,1,0,NA,NA,0,1.0512459925375879
6D3E716B-BF5A-43AB-A,1,0,0,0,0,1,0,NA,NA,0,0.7798246387392282
E0079E29-9635-4FF2-9,1,0,0,0,0,1,1,1,NA,0,0.8166672906372696
37155755-6042-44A6-9,1,0,0,0,0,1,0,NA,NA,0,0.8819190999493003
10BF00E2-58B4-4D17-A,1,0,0,0,0,1,1,NA,1,0,0.12614069506525993
F9D2950B-E464-4AB1-9,1,0,0,0,0,1,1,NA,NA,0,1.0483431882457808
E9181089-E9E3-4F83-8,0,0,0,0,0,1,0,NA,NA,0,0.8352468539960682
E82346EA-8BAE-4FBC-B,0,0,0,0,0,1,0,NA,NA,0,0.2085568706970662
E0D3E070-E0FB-4C66-9,1,0,0,0,0,1,0,NA,NA,0,0.6097874311963096
F93E640B-F1C0-4727-A,1,0,0,0,0,1,1,NA,1,0,0.05657996772788465
43BDFE22-2E69-45B5-A,0,0,0,0,0,1,1,NA,NA,0,0.6084776795469224
AF8045DC-2A19-4FD4-B,1,0,0,0,0,1,1,NA,NA,0,0.7809877146501094
687CA0AC-A352-4127-A,1,0,0,0,0,1,1,NA,NA,0,0.5984340707072988
2374F7D8-3673-4572-B,1,0,0,0,0,1,0,1,NA,0,0.05959896161220968
CC894E82-3D5D-4C35-9,1,0,0,0,0,1,1,NA,NA,0,0.8508361482527107
EA95B3C2-AB66-4230-8,1,0,0,0,0,1,0,NA,NA,0,0.8336266949772835
948DFF5F-666D-4779-A,1,0,0,0,0,1,0,NA,NA,0,0.13966028043068945
64DAB543-19D8-4067-9,1,0,0,0,0,1,0,NA,NA,0,0.5455363331129774
8BE5D98E-C0AC-4764-A,0,0,0,0,0,1,0,NA,NA,0,0.9244439215399325
A22DB193-DE01-4ECC-8,1,0,0,0,0,1,1,NA,NA,0,0.08804802992381155
80A12942-2E81-482B-A,1,0,0,0,0,1,0,NA,NA,0,0.47786631889175624
0B92B649-1459-49B0-8,1,0,0,0,0,1,0,NA,1,0,0.2285739106591791
7D9575D1-D2F0-48FB-8,1,0,0,0,0,1,1,NA,NA,0,0.4059564240742475
0C35721B-9507-4ED6-B,1,0,0,0,0,1,0,NA,NA,0,0.186411052942276
44D977EB-936F-42F4-9,1,0,0,0,0,1,0,NA,NA,0,0.005764418980106711
0EBFDD35-3A25-4214-B,1,0,0,0,0,1,1,1,NA,0,0.5712119427043945
C3F1DCC0-3B94-41FD-B,1,0,0,0,0,1,0,NA,NA,0,0.64123025292065
20957008-B7F0-4BE4-A,1,0,0,0,0,1,0,NA,NA,0,0.9749927676748484
929EE394-0A0E-498F-B,0,0,0,0,0,1,1,1,NA,0,0.8994932100176811
DAD557C9-CC06-497B-9,1,0,0,0,0,1,1,NA,NA,0,0.3943791794590652
8F6DBD40-BBA9-48A4-B,1,0,0,0,0,1,0,NA,NA,0,0.7936541892122477
61F509A2-795F-4BF7-8,1,0,0,0,0,1,1,NA,NA,0,0.7517594383098185
C3856462-879E-48D7-9,1,0,0,0,0,1,0,NA,NA,0,0.6131583026144654
5CC93279-2D75-4645-B,1,0,0,0,0,1,1,NA,NA,0,0.18707136367447674
AE7A472C-8F5F-4737-A,1,0,0,0,0,1,0,NA,NA,0,0.5687700917478651
6950FB09-18D9-48ED-8,1,0,0,0,0,1,1,1,NA,0,0.8921167629305273
2F4514AA-8E1F-4AB3-8,1,0,0,0,0,1,1,NA,1,0,0.7064193987753242
F569E2C8-BF31-40EF-8,1,0,0,0,0,1,1,NA,NA,0,0.7579854786163196
17D2CA82-3E8F-462D-9,1,0,0,0,0,1,0,NA,NA,0,0.0797126090619713
78C726FC-FAAD-4A5E-A,1,0,0,0,0,1,1,NA,NA,0,0.7892910183873028
1C9BC0E4-6DD0-49A6-A,1,0,0,0,0,1,0,NA,NA,0,0.6846542351413518
E5AC3682-9FEC-4E8D-B,1,0,0,0,0,1,1,NA,NA,0,0.7882927944883704
DEBE6227-295F-4DE5-A,1,0,0,0,0,1,0,NA,NA,0,1.0498718165326864
DD25A0BF-C9A9-4C36-A,1,0,0,0,0,1,0,NA,1,0,1.106903830775991
81318E44-17E0-4C67-A,1,0,0,0,0,1,0,NA,NA,0,0.8175901873037219
0D88826B-D2C6-45FF-A,1,0,0,0,0,1,0,NA,NA,0,0.5285908252699301
472118C1-FE03-4FFC-8,1,0,0,0,0,1,0,NA,NA,0,0.06648564129136503
4EEB6648-4208-426B-9,1,0,0,0,0,1,0,NA,NA,0,0.5030428224708885
7549D065-8A1A-44B0-B,1,0,0,0,0,1,0,1,NA,0,0.7704020873643458
0553A983-F262-4743-9,0,0,0,0,0,1,0,1,NA,0,0.7934096156386659
0B65F241-394B-4147-B,1,0,0,0,0,1,1,NA,NA,0,0.6328413711162284
1AD6B0D0-1148-4D07-9,1,0,0,0,0,1,1,NA,NA,0,0.7703658624086529
BB9CB38D-E69C-4038-9,1,0,0,0,0,1,0,1,NA,0,0.20159456506371498
37EB9273-B7C6-41D4-A,1,0,0,0,0,1,0,NA,NA,0,0.4500987343490124
FAD713B2-11AB-44CF-B,0,0,0,0,0,1,0,NA,NA,0,0.8265132375527173
1F54A946-3E97-4DBE-9,1,0,0,0,0,1,0,1,NA,0,0.9107949215685949
D267DE50-C610-41F8-8,1,0,0,0,0,1,1,1,NA,0,0.2019110806286335
D14EE85F-8322-4653-B,1,0,0,0,0,1,1,NA,NA,0,0.8760151176247746
68AB6058-053F-4E9F-8,1,0,0,0,0,1,0,NA,NA,0,0.041924057295545936
D905D771-6844-4031-A,1,0,0,0,0,1,0,1,NA,0,0.9794962194282562
422C1E39-C609-4B05-A,1,0,0,0,0,1,1,NA,NA,0,0.6151526601752266
A5D67130-9FA4-4783-B,1,0,0,0,0,1,1,NA,NA,0,1.1234562022145838
21318278-D1B1-4771-8,1,0,0,0,0,1,1,1,NA,0,0.8651542861480266
EBD65140-4B74-49F1-8,1,0,0,0,0,1,0,NA,NA,0,0.08251574402675033
8E97D200-DC16-45C0-A,1,0,0,0,0,1,1,NA,1,0,0.9409493654966354
E9BCCC6F-4A13-4F11-A,1,0,0,0,0,1,0,1,NA,0,0.3828682447783649
383751A3-8598-4778-9,1,0,0,0,0,1,1,1,NA,0,1.069431204115972
88E6258D-6F2A-46DB-8,1,0,0,0,0,1,0,NA,NA,0,0.8622058960609138
3DA914C3-82CE-4575-A,1,0,0,0,0,1,0,NA,NA,0,0.76163198298309
FEF9CFFB-D830-4772-B,1,0,0,0,0,1,0,NA,NA,0,0.6634556144708768
239CFBE9-F2C0-493D-A,1,0,0,0,0,1,0,NA,NA,0,0.5814135116524994
D0A097CD-3D28-45D7-9,1,0,0,0,0,1,0,NA,NA,0,0.6044045244343579
EA26C686-778F-4AA0-9,1,0,0,0,0,1,1,1,NA,0,0.040430023800581694
AB1F8EB9-2ED5-4F65-A,1,0,0,0,0,1,1,NA,NA,0,0.12912720465101302
876B264C-5820-4DC0-9,1,0,0,0,0,1,1,1,1,0,0.8902930703479797
15D90CB6-B298-4563-A,1,0,0,0,0,1,0,NA,NA,0,0.5689800441032276
82BA2AC5-0306-4142-9,1,0,0,0,0,1,0,NA,NA,0,0.7938773852074519
C193E617-9CB3-44A7-9,1,0,0,0,0,1,1,NA,NA,0,0.7728342234622687
D8B30567-A43C-4420-A,1,0,0,0,0,1,0,NA,NA,0,0.5405546495458111
11254768-5B82-459E-8,1,0,0,0,0,1,0,NA,NA,0,0.010267340810969472
B38F7EEA-2813-421B-9,1,0,0,0,0,1,0,NA,NA,0,0.823874881840311
AF529DD3-EFFC-4009-A,1,0,0,0,0,1,1,NA,1,0,0.8875949629582465
E2B98E15-3E65-4023-A,1,0,0,0,0,1,0,NA,NA,0,0.5644973617745563
9A894ECE-3923-4B6D-9,1,0,0,0,0,1,0,1,NA,0,0.714022315107286
7EFE8301-B8D2-421C-8,0,0,0,0,0,1,0,NA,NA,0,0.9412049709353596
563D8F9F-CB50-461C-A,1,0,0,0,0,1,0,1,NA,0,0.8067363267764449
A07351E2-A355-4623-9,1,0,0,0,0,1,0,NA,NA,0,0.9994075525319204
71C512EE-D33A-42D7-A,1,0,0,0,0,1,1,NA,NA,0,0.3858731511281803
2CA1E992-C1E6-4392-B,1,0,0,0,0,1,0,NA,NA,0,0.5851151521783322
42039F97-CDCA-443F-8,1,0,0,0,0,1,0,NA,NA,0,0.6596799764083698
D3484EE4-6710-40A6-A,1,0,0,0,0,1,0,NA,NA,0,0.8730758470483124
C7E8DC29-EE49-49AB-9,1,0,0,0,0,1,0,NA,NA,0,0.7029382847249508
73315103-A818-4CFD-A,1,0,0,0,0,1,0,NA,NA,0,0.46823911706451327
738AF00C-B3A9-4886-B,1,0,0,0,0,1,1,1,NA,0,0.6594187128357589
6AE28104-23AA-4222-9,1,0,0,0,0,1,1,NA,NA,0,0.5808444324648008
4F077019-458A-4E47-9,1,0,0,0,0,1,0,NA,NA,0,0.6839310581563041
987B7E68-AE2A-40DA-A,1,0,0,0,0,1,1,1,1,0,0.9936941834166646
41CB49E4-C428-40C2-9,1,0,0,0,0,1,0,NA,NA,0,0.12445694534108043
0C44A75F-B3D9-436F-9,0,0,0,0,0,1,1,1,NA,0,0.09578693844377995
BD534D62-B53B-4695-9,1,0,0,0,0,1,0,NA,NA,0,0.23438587971031666
F233CBF7-9E56-480E-9,1,0,0,0,0,1,0,NA,NA,0,0.9746911166002974
35DBC6DD-CFBA-4BE3-B,1,0,0,0,0,1,0,NA,NA,0,0.6651847909670323
A459ADB3-0E0B-4F33-9,1,0,0,0,0,1,1,NA,NA,0,0.21622494515031576
